setting_id,prompt_id,best_action_ids,representative_best_action_id,representative_best_action_label,r_star,final_best_action_ids,best_action_set_changed
corruption_penalty=2,1637,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1639,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1640,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1641,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1642,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1643,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1644,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1645,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1646,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1647,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1649,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1651,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1654,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1655,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1658,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1659,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1660,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1661,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1662,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1663,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1665,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1667,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1668,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1669,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1670,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1672,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1674,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1675,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1676,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1677,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1678,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1679,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1680,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1681,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1682,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1684,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1685,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
corruption_penalty=2,1686,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1687,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1688,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1689,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1690,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1691,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1693,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
corruption_penalty=2,1695,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1696,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1697,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1699,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1702,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1703,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1704,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1705,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1706,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1707,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1709,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1710,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1711,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
corruption_penalty=2,1715,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1716,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1717,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1718,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1719,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
corruption_penalty=2,1720,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1722,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1723,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1724,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1725,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1727,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1729,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
corruption_penalty=2,1730,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1732,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1733,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1734,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1739,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1740,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1741,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1743,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1747,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1748,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1749,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1752,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1753,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1754,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1755,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1757,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1758,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1759,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1762,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1763,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
corruption_penalty=2,1765,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1766,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1767,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1768,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1769,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1770,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1772,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1773,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1776,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1777,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1778,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1779,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1782,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1783,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
corruption_penalty=2,1784,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1786,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1787,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1788,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1789,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1790,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1791,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1792,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1793,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1794,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1795,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1796,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1798,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1799,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1800,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1801,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1802,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1803,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1804,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1805,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1807,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1808,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1809,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1811,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1812,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
corruption_penalty=2,1814,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1816,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1817,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1818,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1819,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1820,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1821,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1822,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1823,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1824,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1825,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1826,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1828,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1829,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1830,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1831,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1832,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1835,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1836,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1838,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1839,[19],19,intervention:L23_CWE-89_A:Low,-0.05,[19],false
corruption_penalty=2,1840,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1841,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1842,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
corruption_penalty=2,1843,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1844,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1845,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1846,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1847,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1848,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1850,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1851,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1853,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1855,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1858,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1859,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1860,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1861,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1865,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1866,"[1,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,19]",false
corruption_penalty=2,1867,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1868,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
corruption_penalty=2,1872,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1873,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1875,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1876,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1877,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1878,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1879,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1881,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1882,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1884,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1885,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1886,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1891,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1892,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1893,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=2,1895,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1897,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1900,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
corruption_penalty=2,1901,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
corruption_penalty=2,1903,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1904,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1905,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1909,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
corruption_penalty=2,1911,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1912,[0],0,no_op:none:none,0,[0],false
corruption_penalty=2,1913,[0],0,no_op:none:none,1,[0],false
corruption_penalty=2,1915,[0],0,no_op:none:none,0,[0],false
intervention_cost=0,0,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,2,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,5,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,0,"[7,10]",true
intervention_cost=0,8,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,9,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,10,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,11,"[0,7,8]",0,no_op:none:none,1,[0],true
intervention_cost=0,12,"[7,8]",7,intervention:L19_CWE-120_B:Low,1,[7],true
intervention_cost=0,15,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,17,"[0,1,10,19]",0,no_op:none:none,1,[0],true
intervention_cost=0,18,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,1,"[7,10]",true
intervention_cost=0,20,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,21,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,22,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,1,"[1,10,19]",false
intervention_cost=0,24,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,25,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,26,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,27,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,1,"[7,10]",true
intervention_cost=0,28,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,29,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,31,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,1,"[1,10,19]",false
intervention_cost=0,32,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,33,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,34,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,35,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,36,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,37,"[7,8]",7,intervention:L19_CWE-120_B:Low,0,[7],true
intervention_cost=0,38,"[1,19]",1,intervention:L16_CWE-120_B:Low,1,"[1,19]",false
intervention_cost=0,40,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,41,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,0,"[7,10]",true
intervention_cost=0,42,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,44,"[7,8]",7,intervention:L19_CWE-120_B:Low,1,[7],true
intervention_cost=0,45,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,1,"[7,10]",true
intervention_cost=0,46,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,47,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,0,"[7,10]",true
intervention_cost=0,49,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,52,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,53,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0,"[1,10,19]",false
intervention_cost=0,55,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,57,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,58,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,59,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,60,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,62,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,0,"[7,10]",true
intervention_cost=0,63,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,66,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,67,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,68,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,69,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,70,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,71,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,0,"[7,10]",true
intervention_cost=0,72,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,74,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,75,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,76,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,77,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,80,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,82,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,83,"[1,19]",1,intervention:L16_CWE-120_B:Low,0,"[1,19]",false
intervention_cost=0,84,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,0,"[7,10]",true
intervention_cost=0,86,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,87,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,1,"[1,10,19]",false
intervention_cost=0,89,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,91,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,92,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,94,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,95,"[0,1,10,19]",0,no_op:none:none,1,[0],true
intervention_cost=0,97,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,98,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,99,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,100,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,101,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,105,"[7,8]",7,intervention:L19_CWE-120_B:Low,1,[7],true
intervention_cost=0,106,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,107,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,108,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,109,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,111,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,112,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,113,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,115,"[7,8,10]",7,intervention:L19_CWE-120_B:Low,1,"[7,10]",true
intervention_cost=0,121,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,122,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0,"[1,10,19]",false
intervention_cost=0,123,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,125,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,126,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,127,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,128,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,129,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,132,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,133,"[7,8]",7,intervention:L19_CWE-120_B:Low,0,[7],true
intervention_cost=0,134,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,136,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,137,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,143,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,144,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,147,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,149,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,151,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,152,"[0,1,10,19]",0,no_op:none:none,0,[0],true
intervention_cost=0,153,"[0,7,8,10]",0,no_op:none:none,0,[0],true
intervention_cost=0,155,"[0,7,8,10]",0,no_op:none:none,1,[0],true
